Market Segment,Country/Region,Sales,Profit
Technology,UK,26405.26,10624.46
Manufacturing,Canada,23220.67,8098.67
Technology,USA,18814.93,2768.49
Technology,USA,4006.01,875.36
Healthcare,Canada,1564.87,715.39
Finance,Australia,25925.77,7069.19
Finance,France,45154.28,7297.0
Manufacturing,China,29719.4,11661.51
Technology,Germany,43256.52,6180.64
Manufacturing,China,49987.96,16658.92
Education,UK,9752.22,1870.31
Education,China,33319.25,12459.53
Finance,France,21428.48,2774.91
Finance,China,11231.45,2501.57
Manufacturing,Germany,12804.28,4471.65
Technology,France,12988.03,4040.54
Healthcare,Brazil,36752.93,16350.73
Manufacturing,Germany,18395.1,2209.14
Manufacturing,Canada,13530.98,3010.02
Manufacturing,China,44412.07,4896.41
Healthcare,Canada,2682.89,1332.25
Healthcare,Germany,37045.27,10140.12
Technology,Germany,48067.28,19704.46
Healthcare,USA,31656.52,3608.33
Education,India,27859.98,8043.7
Healthcare,Australia,4010.88,1989.15
Finance,Brazil,25644.98,8464.69
Healthcare,UK,18708.8,7993.29
Manufacturing,UK,39126.93,17020.73
Technology,UK,40777.04,9992.58
Manufacturing,Australia,9212.52,2515.43
Education,India,26589.96,10325.17
Manufacturing,Japan,43136.95,13181.77
Finance,China,31601.81,4612.19
Manufacturing,Australia,24567.58,6060.8
Education,Brazil,45005.02,11747.42
Healthcare,China,48357.91,12158.34
Finance,UK,12528.43,2668.89
Healthcare,India,9957.01,3186.84
Technology,India,43376.66,9651.65
Technology,UK,12904.53,4429.49
Manufacturing,France,42544.09,13885.09
Manufacturing,Germany,15758.17,1584.83
Healthcare,Australia,1940.15,685.27
Healthcare,Brazil,21675.02,7568.03
Education,France,2977.99,710.32
Education,Germany,11191.57,2877.1
Manufacturing,India,24488.73,10240.62
Healthcare,China,2886.27,1168.79
Education,France,2627.52,1280.45
Finance,France,8602.23,2280.31
Education,India,23674.92,4214.86
Education,Australia,48726.83,13320.17
Finance,Australia,5577.3,2427.53
Finance,Australia,31476.05,12841.44
Manufacturing,China,25356.59,4669.41
Technology,China,3947.61,939.2
Education,Brazil,2672.95,1325.06
Manufacturing,Japan,11869.97,2720.36
Finance,Canada,34552.79,5082.65
Healthcare,Canada,48157.03,13869.63
Education,Brazil,28247.81,3683.21
Technology,Brazil,3242.84,387.69
Manufacturing,France,13640.8,4186.14
Technology,France,47173.79,9700.92
Education,USA,1613.51,763.33
Technology,Germany,30510.33,9420.04
Technology,Japan,9766.98,3404.61
Finance,UK,4244.34,1298.52
Technology,Brazil,13467.38,1366.46
Manufacturing,Japan,46912.43,23042.41
Technology,India,38326.2,13315.83
Education,India,9389.78,4386.76
Education,USA,4219.45,1747.34
Technology,Germany,25164.16,11551.47
Technology,USA,3580.39,1559.69
Finance,Australia,20798.92,3128.77
Finance,Brazil,40212.31,11311.63
Finance,Japan,25532.51,3771.56
Manufacturing,Brazil,44945.19,22278.88
Technology,Germany,39771.61,13919.58
Technology,France,28208.16,9975.87
Finance,Australia,39729.8,19662.19
Finance,Canada,5648.46,2112.13
Manufacturing,Japan,10866.72,3497.63
Healthcare,Brazil,35320.6,13464.51
Manufacturing,Brazil,1280.28,618.63
Technology,Germany,1229.28,205.35
Manufacturing,USA,19636.73,7260.43
Manufacturing,Canada,43486.75,4534.67
Healthcare,China,49061.64,20160.94
Technology,France,32841.93,14481.69
Healthcare,UK,47563.51,12572.24
Healthcare,Australia,42536.0,11204.27
Healthcare,Australia,10872.62,1811.77
Technology,Germany,20793.84,2478.16
Finance,Canada,31564.81,3831.11
Technology,Brazil,8414.31,3604.81
Technology,UK,16342.1,4219.0
Technology,UK,38063.03,15965.35
Manufacturing,Canada,17888.2,4242.75
Manufacturing,Brazil,46370.73,6638.46
Education,USA,20932.07,9729.85
Technology,USA,11768.24,2349.7
Healthcare,Canada,11295.82,1474.88
Healthcare,India,34673.52,6234.18
Healthcare,Germany,19039.44,8596.58
Technology,USA,12625.35,6085.98
Technology,USA,34999.45,14707.14
Education,Brazil,21648.48,5149.15
Education,UK,42453.64,13632.53
Education,USA,27899.93,8127.33
Education,Australia,48636.65,8266.34
Technology,France,19348.26,8013.02
Education,Canada,14823.12,6308.43
Healthcare,Canada,32583.1,5773.1
Finance,Canada,35709.86,13954.31
Technology,UK,1831.46,547.52
Finance,Germany,33799.77,5528.02
Technology,France,9870.03,3925.16
Education,France,47984.29,9740.33
Healthcare,USA,29224.33,12161.66
Education,Japan,7205.36,3554.07
Manufacturing,Japan,3583.2,789.19
Manufacturing,Japan,44100.57,10290.93
Education,India,42680.58,13926.77
Manufacturing,Australia,22270.65,10170.57
Manufacturing,Germany,5287.5,2430.48
Healthcare,Germany,20109.14,5520.65
Manufacturing,China,38265.95,9719.44
Finance,UK,33413.21,6237.13
Finance,France,43393.1,17986.78
Manufacturing,USA,37808.41,15085.76
Education,France,17176.61,2697.66
Education,UK,17715.53,5508.99
Education,UK,32740.01,6519.5
Education,Japan,16198.46,6216.84
Education,France,43515.34,11629.17
Manufacturing,Canada,17057.39,2329.32
Technology,France,24957.72,7105.57
Healthcare,Japan,3118.15,912.16
Education,Canada,6786.43,1732.53
Finance,Japan,7462.9,3401.77
Manufacturing,Germany,17862.39,2994.83
Technology,Australia,6714.68,1460.61
Technology,Germany,23398.3,6059.04
Education,Japan,14188.59,5056.91
Education,Australia,14350.36,3675.96
Manufacturing,China,22829.57,9735.07
Manufacturing,Germany,42838.14,20732.31
Technology,China,38324.78,14990.7
Healthcare,China,44302.56,4651.04
Healthcare,UK,49518.6,24585.61
Manufacturing,Brazil,1544.0,629.08
Healthcare,Australia,34932.9,14099.6
Healthcare,China,6871.65,2050.34
Education,UK,46904.37,4977.93
Finance,Japan,12115.44,3678.37
Healthcare,Brazil,18147.82,3152.42
Finance,Brazil,48973.61,18103.36
Technology,India,43492.43,4655.29
Healthcare,France,3313.2,925.32
Education,Japan,3296.46,1425.46
Manufacturing,Japan,41123.21,20220.13
Education,India,4448.23,2188.21
Manufacturing,USA,42734.99,20106.96
Finance,India,46306.42,13077.99
Education,Canada,2168.02,752.75
Healthcare,France,11780.33,1401.44
Finance,Japan,2136.31,633.91
Technology,Japan,4568.83,1935.47
Technology,Australia,27169.56,3743.15
Healthcare,USA,36778.04,8801.52
Finance,France,24494.21,7447.38
Manufacturing,UK,19911.29,6368.97
Manufacturing,UK,11129.27,3371.83
Manufacturing,Germany,12592.23,4300.84
Technology,Canada,29537.42,12430.27
Finance,Japan,42932.45,19250.49
Finance,France,20823.94,4285.77
Finance,Japan,47041.75,16899.9
Education,USA,3553.82,1367.82
Education,France,41631.32,8570.97
Technology,UK,17595.35,5050.69
Healthcare,France,43569.6,11657.83
Manufacturing,USA,46051.42,10489.36
Technology,Canada,35320.01,12655.46
Manufacturing,Australia,18397.61,3262.16
Education,Brazil,23389.79,7586.11
Manufacturing,China,28037.03,8341.46
Technology,Japan,23641.92,4954.03
Healthcare,India,39766.58,6211.61
Technology,Japan,38804.89,14984.44
Technology,France,1620.12,557.08
Healthcare,Germany,8431.43,1734.61
Education,Germany,18813.89,2248.28
Technology,Brazil,33948.82,15245.25
Healthcare,Canada,12255.2,4789.71
Healthcare,UK,16816.68,6762.1
Technology,China,23641.92,10699.48
Finance,USA,29888.22,6147.81
Finance,Brazil,45188.03,15968.06
Manufacturing,China,40427.0,18795.18
Manufacturing,Canada,18601.66,6392.09
Finance,Australia,38631.21,5684.02
Manufacturing,Brazil,41800.24,18986.02
Healthcare,Japan,26594.53,7044.88
Healthcare,UK,15506.07,3606.24
Finance,Canada,47210.53,10589.27
Finance,France,48150.38,15605.77
Finance,Australia,12004.97,4469.6
Education,UK,39468.24,7795.04
Education,Japan,3045.98,1105.61
Finance,Germany,1116.95,390.37
Education,Germany,18227.09,7455.03
Finance,Germany,23664.38,2979.14
Education,India,27770.49,12518.82
Technology,USA,19534.96,7124.72
Healthcare,China,7311.1,3287.69
Healthcare,Germany,17894.78,1799.75
Technology,France,41269.46,4713.5
Manufacturing,UK,17449.79,5502.5
Healthcare,Canada,30022.88,9491.17
Technology,Japan,34362.96,11558.19
Manufacturing,Canada,36889.41,12166.3
Manufacturing,USA,24911.37,5572.2
Education,France,7159.9,1014.91
Finance,Canada,45124.9,21177.32
Education,China,13755.13,5738.84
Healthcare,India,17608.84,6042.66
Technology,Australia,38915.14,12070.78
Manufacturing,UK,38412.67,9990.83
Manufacturing,Japan,44922.91,9980.65
Manufacturing,Germany,2653.66,431.07
Technology,India,43851.02,14209.82
Manufacturing,Australia,39819.05,15010.13
Healthcare,France,26729.64,9421.45
Education,UK,8814.81,883.31
Healthcare,China,27704.69,3339.8
Manufacturing,Canada,10503.22,4312.1
Technology,Japan,48282.9,15603.08
Finance,Japan,35731.81,13263.8
Education,USA,30215.57,11110.82
Healthcare,France,40854.82,16707.81
Finance,UK,27089.91,5247.37
Technology,UK,3952.73,985.22
Technology,India,13692.45,6149.58
Education,Canada,49102.69,13096.45
Manufacturing,USA,42689.84,13308.24
Education,China,46444.8,21805.66
Finance,Japan,5793.72,1781.37
Technology,Canada,13151.92,3890.91
Manufacturing,China,4098.78,670.82
Technology,UK,41286.05,11384.72
Education,UK,9521.12,4232.7
Manufacturing,Japan,21092.58,3550.64
Education,Japan,14205.6,3187.97
Manufacturing,Australia,46587.52,21449.11
Technology,China,30810.63,14981.7
Manufacturing,Canada,40175.71,11069.98
Education,USA,30504.91,3188.81
Education,UK,31014.99,14523.45
Manufacturing,France,19762.75,3234.38
Healthcare,France,12711.02,4416.29
Healthcare,Brazil,18070.96,5509.4
Technology,USA,15448.15,1884.07
Technology,Brazil,34870.09,10019.47
Education,USA,21705.65,5503.05
Education,China,27958.03,10991.45
Finance,Germany,38776.13,17589.75
Manufacturing,Australia,14061.2,2125.97
Education,Australia,21758.83,4652.04
Manufacturing,USA,26454.87,6628.58
Technology,Germany,3636.55,942.4
Manufacturing,Germany,8457.15,2408.78
Manufacturing,Australia,4112.02,780.74
Manufacturing,China,37860.58,10340.12
Manufacturing,China,15695.52,3967.23
Healthcare,Australia,21707.08,3500.91
Manufacturing,UK,33943.9,3650.23
Healthcare,Canada,48357.01,17336.97
Technology,Australia,40741.23,7211.46
Technology,Japan,3832.18,1329.82
Manufacturing,Japan,15980.96,2277.47
Healthcare,UK,3404.78,558.51
Finance,UK,4021.75,1922.15
Technology,USA,7245.35,3244.8
Manufacturing,Canada,16733.01,5099.48
Education,France,12343.46,2929.04
Technology,Brazil,18256.56,6852.26
Education,Germany,41278.49,17381.23
Healthcare,China,40086.54,16136.92
Technology,UK,18186.21,6752.16
Technology,Germany,33331.24,3980.36
Education,India,19260.52,7895.38
Manufacturing,India,19911.89,8365.77
Healthcare,UK,34110.4,4864.36
Healthcare,Japan,19831.76,3197.1
Finance,Japan,27913.73,6165.07
Education,UK,6646.07,1087.78
Education,France,27401.85,4502.39
Manufacturing,UK,37357.97,7965.64
Finance,Australia,44530.21,14765.69
Technology,Canada,8215.68,2939.5
Education,Canada,21124.83,4669.85
Healthcare,UK,24823.04,11509.17
Technology,Australia,45335.79,18777.12
Technology,Canada,13613.01,4109.92
Manufacturing,India,9117.49,1724.53
Healthcare,Australia,7933.05,2756.66
Education,Germany,8589.1,983.93
Education,Japan,43606.68,7353.99
Manufacturing,Australia,31370.55,8646.18
Healthcare,UK,21615.66,9154.22
Manufacturing,Germany,43470.16,12255.29
Technology,China,15603.41,3068.84
Manufacturing,Brazil,46465.15,9491.78
Finance,France,38183.99,9399.64
Manufacturing,Australia,2008.39,674.06
Healthcare,Brazil,23669.03,2959.14
Education,Australia,42280.88,13094.46
Finance,USA,20411.07,4668.91
Manufacturing,USA,49370.04,21207.74
Manufacturing,India,42482.69,9075.82
Healthcare,Australia,37899.5,7615.62
Manufacturing,China,7639.87,2491.91
Healthcare,Japan,6285.46,2566.19
Healthcare,USA,32418.29,9292.44
Technology,Brazil,33409.84,13372.99
Healthcare,Australia,8228.38,1549.52
Education,UK,42844.3,13624.04
Manufacturing,Australia,43812.81,21154.32
Manufacturing,India,21412.99,8851.84
Technology,USA,30778.8,6353.8
Technology,Germany,26026.05,12664.06
Education,UK,2747.47,1219.14
Education,China,5430.26,879.6
Healthcare,Canada,39209.04,13198.36
Education,Germany,24927.39,9755.19
Healthcare,France,30934.18,6813.8
Manufacturing,UK,31030.48,5675.61
Manufacturing,Australia,19601.37,5723.94
Education,Brazil,2441.22,399.3
Education,China,39558.57,17132.26
Manufacturing,UK,23953.56,8642.47
Education,UK,7806.44,1070.12
Finance,Australia,2032.69,203.53
Manufacturing,Australia,1858.53,265.19
Manufacturing,Japan,2634.01,825.44
Manufacturing,Canada,8596.16,3428.37
Healthcare,France,12341.84,2146.61
Finance,USA,13110.03,3510.93
Technology,Germany,31974.29,14017.73
Education,Canada,12836.65,2261.48
Education,France,34023.9,13426.2
Finance,Canada,41344.03,16392.01
Finance,UK,19854.69,2782.51
Manufacturing,France,36199.31,7196.8
Technology,Brazil,6102.28,739.52
Manufacturing,UK,17068.29,8103.17
Manufacturing,China,34449.24,12834.92
Technology,France,46657.47,22569.85
Manufacturing,Japan,31162.09,9774.24
Healthcare,Canada,18828.0,6672.29
Education,USA,16370.82,4675.67
Finance,Germany,20185.93,6927.5
Healthcare,Brazil,32992.07,14144.02
Manufacturing,Germany,17022.55,6156.64
Technology,India,24029.9,11635.59
Healthcare,China,38191.03,16500.51
Finance,Germany,12651.15,3609.81
Finance,Japan,36108.99,6769.4
Healthcare,China,38311.49,16204.77
Education,Canada,43320.06,20743.13
Manufacturing,India,2169.63,725.43
Healthcare,Canada,6574.31,986.4
Technology,France,47787.04,18935.55
Healthcare,India,7163.29,3507.56
Healthcare,Germany,24905.61,4131.21
Technology,UK,9180.53,3735.99
Technology,France,40782.51,8343.84
Healthcare,France,5728.66,827.33
Education,France,5195.22,2125.3
Education,Canada,25730.46,8089.79
Education,UK,12670.79,4396.18
Manufacturing,Japan,33416.25,3459.99
Manufacturing,Japan,34555.08,10069.69
Healthcare,China,29716.38,11252.76
Healthcare,India,41897.09,15100.42
Manufacturing,UK,35170.21,6227.73
Finance,Canada,10188.33,2130.58
Finance,France,4841.96,735.73
Education,Japan,37640.37,16179.33
Technology,China,37261.05,9014.22
Finance,China,42665.82,6938.14
Technology,France,10914.94,2121.67
Finance,Australia,11934.25,2000.42
Technology,France,29256.89,11672.74
Healthcare,Australia,8625.35,3506.58
Manufacturing,Brazil,15520.55,4508.58
Manufacturing,China,40809.1,12951.33
Technology,USA,17376.4,2525.61
Healthcare,Australia,1555.11,770.65
Manufacturing,Brazil,32890.49,13342.79
Manufacturing,Canada,9848.72,3604.07
Education,Canada,10595.79,2760.09
Finance,Germany,1809.95,501.16
Healthcare,France,29323.57,6030.16
Technology,Germany,28533.3,6249.97
Healthcare,USA,5725.36,2429.44
Healthcare,Germany,3471.1,896.0
Education,Japan,25050.97,6755.04
Education,USA,39283.23,7358.49
Healthcare,Japan,47733.37,20993.61
Healthcare,Australia,4682.55,1348.15
Healthcare,China,35700.43,16597.64
Finance,Japan,10380.9,4123.93
Education,India,2664.82,424.46
Technology,France,17403.8,6954.1
Healthcare,Germany,29120.18,14268.74
Healthcare,China,30466.25,10260.98
Technology,Japan,3410.89,527.96
Technology,Australia,46462.06,11242.97
Finance,Brazil,3674.83,574.24
Education,Germany,11642.4,4816.45
Healthcare,France,22192.73,4902.43
Technology,Japan,47336.96,16683.75
Manufacturing,Australia,49570.39,17998.95
Finance,USA,1017.24,470.34
Education,China,12001.27,2179.98
Education,Canada,25566.18,8994.45
Technology,USA,35025.38,14246.71
Healthcare,USA,33180.57,7722.36
Manufacturing,Australia,13324.03,1842.58
Manufacturing,Brazil,10678.17,1893.45
Manufacturing,USA,1699.42,783.27
Finance,UK,42300.13,20455.22
Technology,France,19561.05,6662.63
Technology,Canada,43352.7,13807.65
Technology,USA,16861.59,7679.94
Finance,UK,38045.7,16099.33
Manufacturing,France,4413.39,1592.95
Healthcare,France,40760.6,19295.55
Education,Canada,44659.61,21535.86
Education,UK,13979.14,5522.02
Manufacturing,Germany,7951.38,3765.74
Education,China,10611.1,2688.28
Finance,China,43521.45,21138.67
Finance,India,15024.08,2439.02
Manufacturing,UK,12336.37,5307.79
Healthcare,Germany,48965.27,5772.17
Healthcare,USA,33830.54,14234.64
Manufacturing,USA,41779.03,10205.17
Manufacturing,India,37605.68,10768.03
Manufacturing,Australia,19326.67,3420.24
Finance,Japan,43274.57,13854.18
Manufacturing,Brazil,29820.28,5696.62
Technology,USA,33212.43,14088.98
Education,UK,16977.83,7009.17
Manufacturing,China,49077.03,18112.98
Manufacturing,Germany,42875.49,7763.11
Healthcare,Brazil,8257.61,1328.93
Finance,Brazil,10989.98,2137.06
Finance,Australia,37680.6,8725.86
Healthcare,Brazil,2261.84,543.96
Education,UK,17437.07,3154.31
Technology,France,27093.41,11904.84
Manufacturing,UK,11040.64,2311.74
Education,UK,43784.41,5764.13
Healthcare,Germany,44574.14,6742.59
Healthcare,Canada,47885.46,14974.34
Finance,Japan,8170.21,931.84
Technology,India,4885.09,1603.64
Education,India,28248.63,9307.97
Technology,Australia,39829.21,15356.53
Finance,France,15261.86,3761.57
Technology,France,12807.61,3880.16
Technology,Canada,26368.32,2986.5
Finance,UK,24620.74,10192.09
Education,USA,24497.95,6852.78
Healthcare,China,20858.57,5640.78
Healthcare,Canada,36625.82,11719.43
Technology,France,31119.85,10752.49
Manufacturing,France,24902.95,10720.38
Manufacturing,China,36314.32,16829.94
Education,Canada,13823.11,6299.38
Education,Brazil,44700.0,12516.66
Finance,Japan,19824.22,8032.06
Healthcare,France,17052.04,5757.31
Healthcare,USA,27571.47,11831.15
Manufacturing,Japan,14250.06,2277.52
Education,Canada,14168.27,1907.72
Technology,Canada,4815.86,2196.97
Manufacturing,USA,32945.01,15568.83
Finance,UK,45723.79,12325.74
Technology,UK,34577.91,5583.89
Education,India,28819.13,12447.93
Healthcare,Japan,35877.64,14162.03
Technology,Japan,48356.09,21383.97
Education,France,17488.19,5754.74
Technology,France,22103.84,10826.19
Education,China,15024.7,4946.33
Manufacturing,Germany,1819.33,332.92
Technology,France,18023.9,5063.49
Healthcare,Germany,4509.16,1178.22
Technology,Canada,43061.54,10298.2
Finance,Germany,36064.85,13504.68
Finance,Brazil,15897.54,6379.52
Manufacturing,Australia,17069.29,5630.66
Finance,Germany,28910.56,12537.81
Manufacturing,Japan,40103.56,17445.6
Technology,Germany,36216.66,13477.65
Manufacturing,Germany,2412.09,586.29
Healthcare,China,39479.51,19221.28
Education,Japan,44185.36,11321.96
Finance,Brazil,5404.6,783.94
Finance,India,38732.93,14121.18
Technology,Japan,13334.73,5421.86
Manufacturing,Canada,9511.71,4505.55
Healthcare,USA,27649.95,4304.83
Finance,Brazil,28080.92,4200.75
Technology,India,24072.97,9258.3
Finance,India,45188.36,16397.64
Healthcare,India,12839.16,3358.57
Education,Germany,30524.64,9964.61
Education,Germany,21083.49,2888.46
Manufacturing,Canada,43815.17,12219.78
Manufacturing,Germany,7507.94,2838.58
Education,Japan,5062.85,1899.31
Technology,UK,49645.25,12753.78
Healthcare,USA,29282.98,12413.89
Manufacturing,Australia,45685.15,15934.53
Technology,China,21002.64,8633.67
Technology,Japan,30610.47,12931.98
Finance,France,35010.4,10110.75
Technology,France,49319.54,12087.3
Technology,Australia,6524.19,2091.81
Technology,Japan,7114.26,1837.58
Healthcare,India,26636.97,5472.3
Healthcare,India,3734.21,1506.76
Education,UK,36646.51,11526.88
Education,France,49547.02,8677.82
Education,Australia,40760.35,5280.68
Finance,Brazil,14024.63,3949.66
Manufacturing,China,40178.51,16845.62
Education,India,31765.94,5415.25
Technology,France,6851.57,2064.64
Healthcare,Japan,28730.28,10070.41
Education,USA,44942.05,19716.61
Healthcare,Canada,15206.22,1863.46
Healthcare,Canada,33296.27,8039.79
Healthcare,USA,3036.67,1243.46
Finance,China,41876.55,17961.0
Technology,Brazil,11090.93,3855.94
Education,USA,30822.64,9502.03
Healthcare,Brazil,26685.48,8013.41
Education,Germany,27858.39,13205.43
Finance,Australia,13433.1,6311.05
Technology,Australia,28396.49,13156.89
Healthcare,France,30534.82,14008.98
Healthcare,China,21847.38,9423.51
Manufacturing,Australia,32029.4,8196.57
Education,Japan,10387.12,3509.14
Finance,Canada,26117.17,8953.34
Manufacturing,France,36123.28,15634.6
Education,Japan,19031.8,5156.35
Education,USA,21146.17,10478.69
Education,Germany,9045.99,1135.6
Technology,Japan,31206.01,3974.73
Technology,Japan,7052.44,820.11
Healthcare,India,25539.6,9094.08
Finance,Brazil,11310.63,2097.86
Finance,UK,10512.29,3068.84
Finance,UK,5695.65,1136.91
Technology,China,18512.5,2413.78
Technology,UK,43503.12,5325.0
Manufacturing,Brazil,30640.74,11150.87
Education,Japan,39176.36,11964.73
Healthcare,India,6613.97,2894.51
Education,Japan,16352.4,2647.54
Healthcare,Australia,20042.09,8286.63
Technology,USA,43140.45,17545.91
Finance,Japan,33555.52,3405.98
Manufacturing,UK,25033.44,12193.73
Healthcare,China,15723.62,4450.62
Healthcare,UK,38237.53,14178.84
Manufacturing,China,44527.86,17424.87
Manufacturing,Germany,27303.81,8246.45
Education,China,3127.9,403.53
Manufacturing,USA,14320.73,2508.98
Education,Canada,37544.53,13273.08
Technology,Brazil,19992.51,5693.38
Manufacturing,India,31669.95,4440.57
Education,Brazil,26701.57,9023.55
Technology,Japan,45478.13,13106.17
Education,India,16043.08,6791.09
Manufacturing,Australia,22856.86,5023.17
Finance,Japan,4174.21,1665.68
Finance,France,40443.15,17629.28
Healthcare,India,16965.28,1706.38
Healthcare,Brazil,36374.76,3928.1
Finance,Brazil,1148.55,377.13
Finance,UK,43504.23,6624.93
Manufacturing,Australia,48626.04,14730.34
Education,UK,24028.08,7843.9
Healthcare,Germany,24647.61,2783.88
Healthcare,Japan,31201.91,8204.27
Healthcare,India,48780.46,18647.69
Healthcare,Germany,28370.4,4816.28
Technology,USA,4618.92,1831.53
Finance,USA,28693.29,10505.97
Finance,France,21533.34,3582.07
Manufacturing,Australia,38282.11,18648.75
Education,Japan,15863.59,4818.42
Manufacturing,Germany,46298.78,6333.79
Technology,Brazil,40203.72,9356.5
Finance,Japan,17001.78,5492.97
Finance,Japan,18247.53,3547.72
Finance,India,26373.03,8924.33
Education,Australia,5880.07,2163.29
Technology,India,34815.8,5912.5
Technology,India,30848.17,6937.66
Education,USA,16616.58,3692.75
Education,Australia,32264.26,3901.09
Manufacturing,Germany,5813.95,2820.77
Healthcare,UK,47650.52,13214.45
Technology,UK,4281.61,1416.55
Education,USA,17113.12,2895.28
Manufacturing,India,48556.13,5572.11
Technology,Japan,20519.38,7076.31
Finance,China,44394.47,17938.54
Education,Japan,8394.07,2937.84
Education,Canada,4270.11,1356.32
Education,India,6300.44,2697.46
Healthcare,France,48630.57,13029.42
Finance,India,5350.07,895.54
Education,Japan,32935.1,4440.33
Manufacturing,USA,22589.38,9531.35
Technology,France,43179.07,20967.3
Healthcare,Germany,15421.32,4857.78
Manufacturing,Brazil,2416.7,660.2
Manufacturing,USA,37681.41,18628.53
Finance,UK,29849.16,4893.2
Healthcare,France,22290.65,8079.26
Manufacturing,India,16827.78,1924.47
Education,Canada,45072.4,8544.02
Education,France,6968.18,996.05
Healthcare,China,7926.38,2611.64
Manufacturing,Germany,1726.62,440.52
Manufacturing,Australia,4555.62,1068.02
Finance,Germany,43006.82,12996.01
Education,Brazil,39888.84,7250.99
Technology,China,6018.66,2089.26
Technology,Canada,39210.95,7741.09
Technology,Germany,32411.42,15311.79
Education,India,19986.77,7149.4
Manufacturing,USA,5126.03,1997.24
Education,UK,30515.23,9760.75
Finance,Australia,42144.11,9013.03
Technology,Australia,21614.77,9800.11
Education,Japan,21794.99,2777.64
Technology,Brazil,41507.47,14488.74
Healthcare,Brazil,11319.07,1809.87
Healthcare,Brazil,9450.96,1499.92
Healthcare,USA,35083.43,5310.53
Manufacturing,France,33166.78,11476.88
Technology,Japan,45694.19,21945.6
Technology,UK,17378.41,5595.95
Education,Germany,10898.05,3347.71
Manufacturing,UK,22012.65,8923.39
Healthcare,Canada,19805.72,2375.37
Healthcare,Australia,46966.65,17738.27
Education,USA,45962.71,14635.39
Technology,Brazil,21979.33,8365.01
Finance,UK,21212.26,8401.0
Healthcare,UK,22804.65,2797.7
Healthcare,Brazil,36813.88,14961.35
Manufacturing,Japan,27952.94,3896.38
Manufacturing,USA,15108.29,6103.61
Finance,Brazil,38667.75,16881.05
Technology,UK,45287.62,16878.07
Manufacturing,Brazil,36170.13,8681.61
Manufacturing,Canada,10537.96,2013.74
Healthcare,Japan,39796.91,15152.42
Finance,Japan,49458.61,24046.92
Finance,Brazil,34572.6,15801.13
Manufacturing,UK,12950.42,2847.12
Manufacturing,India,1271.83,331.48
Healthcare,France,19884.9,7523.86
Healthcare,USA,24042.25,4312.74
Healthcare,Japan,45573.07,10457.98
Technology,Japan,31364.31,8338.31
Education,Germany,14799.37,1922.45
Healthcare,Brazil,34894.79,11441.32
Technology,Japan,5517.27,2644.88
Technology,UK,11458.12,4891.93
Manufacturing,UK,37480.04,11206.36
Manufacturing,France,15564.26,6036.7
Healthcare,USA,2525.93,1252.86
Manufacturing,China,25341.63,6554.89
Manufacturing,Brazil,33244.45,3518.91
Education,UK,39661.99,14171.62
Manufacturing,Japan,15995.56,7794.3
Finance,Germany,21804.18,2811.51
Education,China,28271.51,8272.98
Technology,Japan,4658.89,1612.2
Healthcare,Brazil,10684.54,1803.84
Technology,Australia,19093.45,3690.19
Manufacturing,Brazil,14091.68,2532.49
Technology,USA,23825.6,9966.52
Education,France,32885.93,6393.93
Finance,USA,27444.61,6116.87
Healthcare,China,38936.2,10114.58
Manufacturing,China,31691.2,3579.86
Healthcare,China,15303.69,4349.9
Manufacturing,India,6878.49,3248.66
Healthcare,Germany,32344.85,7407.15
Technology,Australia,11385.67,2244.31
Education,Germany,16614.6,6348.9
Education,France,39964.91,8784.42
Manufacturing,Japan,11775.78,2972.16
Finance,China,27353.93,12170.06
Education,Japan,5646.4,1549.66
Technology,USA,21410.44,2932.61
Manufacturing,France,49033.58,24452.92
Manufacturing,France,47764.76,6742.37
Healthcare,Germany,47383.12,8985.53
Education,Brazil,30162.92,9086.89
Manufacturing,India,15439.98,2781.7
Technology,USA,18392.63,5727.88
Education,India,11096.18,2644.81
Manufacturing,USA,5782.3,889.8
Technology,Australia,9273.74,1455.69
Technology,USA,23895.81,6849.63
Finance,France,2324.49,769.08
Manufacturing,Japan,47020.61,6295.33
Manufacturing,China,28519.53,11172.78
Manufacturing,Japan,9502.49,2788.93
Healthcare,Germany,21400.69,6512.59
Technology,Canada,19438.05,2643.01
Technology,USA,41932.14,15495.12
Healthcare,Canada,6904.25,1644.49
Technology,USA,22063.66,7701.81
Finance,USA,35854.19,13854.78
Healthcare,Germany,19286.26,5845.83
Education,China,18522.04,7453.42
Manufacturing,Canada,17681.48,3695.29
Education,India,38338.5,7554.12
Education,China,6845.88,2000.28
Education,China,42978.51,12560.35
Technology,Germany,4473.36,873.94
Finance,Japan,16631.2,6421.46
Education,Brazil,20063.26,6839.45
Education,USA,20285.85,5525.98
Education,Germany,10196.04,4609.14
Finance,Australia,30554.78,9165.12
Education,Japan,23225.04,2877.98
Technology,Canada,28811.09,7841.65
Education,UK,31130.83,9157.63
Education,India,10375.47,3421.58
Healthcare,France,46094.27,4763.57
Technology,UK,41674.63,10294.12
Healthcare,France,41591.82,11548.21
Finance,Canada,27051.04,13064.65
Education,Brazil,41182.64,15626.76
Healthcare,Australia,31746.76,11368.57
Manufacturing,USA,23077.19,6332.27
Finance,Germany,37870.57,5071.05
Technology,Brazil,30397.22,8897.46
Healthcare,USA,1098.67,250.18
Education,China,49853.14,19194.35
Technology,USA,22062.7,8484.98
