Market Segment,Country/Region,Sales,Profit
Manufacturing,Canada,3439.27,353.98
Manufacturing,India,14156.5,2907.65
Healthcare,France,33057.55,5948.51
Healthcare,India,27147.23,2866.68
Education,Canada,47258.02,18569.91
Education,France,20417.59,7704.99
Technology,Brazil,34999.3,14592.62
Education,UK,24976.81,5062.29
Education,Japan,26116.23,7253.37
Manufacturing,Australia,14120.94,5135.02
Technology,Brazil,23292.59,6426.6
Technology,Brazil,24068.46,9120.27
Healthcare,China,35625.48,12596.79
Healthcare,Canada,47091.36,6868.7
Technology,China,17136.74,7067.49
Technology,Brazil,3067.82,1191.15
Healthcare,Canada,25318.46,9173.73
Manufacturing,China,27678.61,4484.97
Manufacturing,China,9253.59,1917.33
Manufacturing,Germany,38262.77,9843.89
Manufacturing,Japan,49261.53,10442.06
Healthcare,India,47342.96,9048.38
Finance,Australia,10658.2,4499.28
Education,India,43892.8,15594.8
Education,Germany,35520.19,11586.29
Education,Japan,23238.48,4424.17
Education,Canada,27489.94,12844.14
Healthcare,Canada,42630.41,7523.13
Finance,India,24526.61,10251.64
Healthcare,Australia,19287.16,9386.46
Finance,UK,25169.13,9837.03
Healthcare,UK,29377.36,14604.76
Technology,France,10264.81,3699.65
Finance,Australia,45144.48,8441.3
Education,France,34035.16,6178.33
Finance,India,32030.18,7361.36
Manufacturing,Germany,5875.32,604.29
Finance,Germany,30604.52,11405.67
Manufacturing,India,6927.07,1437.14
Manufacturing,Germany,4856.19,2069.09
Technology,Canada,26838.23,6539.65
Finance,UK,20736.49,6054.69
Technology,Germany,29851.7,14516.15
Education,Japan,5371.89,1057.56
Finance,China,22118.17,8592.95
Healthcare,Germany,9564.55,3845.4
Healthcare,Brazil,49367.9,9300.88
Healthcare,Australia,28496.36,8560.27
Manufacturing,USA,34684.41,8327.06
Healthcare,China,16945.5,6926.68
Education,France,5642.21,1969.09
Finance,China,48817.67,14176.32
Finance,Brazil,15026.69,6187.17
Manufacturing,Brazil,21766.6,4224.08
Manufacturing,USA,32843.33,13184.91
Manufacturing,Australia,2210.17,986.07
Education,France,40702.7,18375.18
Finance,China,27292.33,11284.54
Technology,Australia,14632.64,3851.39
Manufacturing,Japan,4018.79,1980.15
Healthcare,Brazil,8962.42,2257.07
Technology,China,44856.66,15944.31
Technology,Germany,34615.19,5691.76
Manufacturing,China,13245.18,6519.01
Healthcare,Australia,4214.44,1608.21
Manufacturing,UK,34840.15,13983.13
Manufacturing,Canada,29047.98,3669.07
Healthcare,Australia,20821.46,8440.33
Technology,Germany,18816.96,7712.87
Technology,Japan,11623.9,4285.84
Healthcare,Japan,33810.95,7328.99
Technology,China,48562.73,14368.55
Education,Japan,9610.05,1385.52
Manufacturing,Brazil,30258.71,8733.72
Education,UK,21785.07,4303.19
Education,UK,22887.75,5484.79
Education,India,13453.22,2220.32
Finance,India,41431.61,7955.77
Finance,USA,24777.52,3236.63
Education,Germany,27626.89,12928.29
Manufacturing,Japan,15933.28,4973.8
Education,Japan,9908.61,2563.33
Education,USA,5209.61,1635.88
Finance,Canada,35991.84,12644.56
Education,Australia,10615.48,4976.02
Manufacturing,China,34813.69,5969.75
Manufacturing,USA,20128.45,4392.45
Education,Australia,21372.97,10479.5
Manufacturing,UK,23989.7,5960.89
Education,USA,19017.72,2073.4
Finance,Japan,5930.38,943.27
Education,China,16171.96,1787.58
Technology,India,33522.98,16626.37
Finance,Germany,33623.44,7112.98
Manufacturing,Germany,15024.99,7052.99
Manufacturing,USA,23545.03,11733.77
Finance,Germany,10478.91,3562.17
Technology,UK,11308.23,1280.98
Finance,Japan,2129.31,282.42
Healthcare,Germany,44940.58,13151.21
Technology,France,11324.63,2972.36
Finance,UK,12149.16,4160.73
Healthcare,UK,14700.47,4050.55
Education,Brazil,7243.0,3430.51
Technology,India,32323.88,10146.33
Education,USA,4682.0,1767.41
Healthcare,Canada,7575.92,3474.27
Manufacturing,UK,32593.08,5174.11
Manufacturing,Germany,17643.37,3385.65
Manufacturing,China,35689.44,5101.0
Education,Japan,28313.81,4412.86
Technology,Canada,13545.04,4131.69
Education,India,32890.57,7514.56
Education,UK,6697.41,1803.41
Manufacturing,Japan,27284.11,13450.95
Education,India,22420.26,3647.37
Healthcare,Japan,14125.81,4468.34
Finance,Australia,30596.24,4269.66
Finance,Germany,43695.35,9936.26
Finance,China,49946.33,15533.83
Manufacturing,France,30780.38,14733.11
Manufacturing,Japan,20830.59,5342.86
Finance,Japan,12035.15,1515.98
Technology,UK,13597.71,3471.01
Finance,USA,24493.29,3877.2
Education,India,18996.61,3647.27
Finance,Australia,45776.91,15895.4
Finance,Canada,19046.48,2418.32
Technology,France,19298.78,5517.32
Manufacturing,Germany,19793.19,6804.59
Manufacturing,Japan,41994.39,11285.71
Education,USA,32888.63,3540.48
Finance,Brazil,31094.27,15367.03
Healthcare,UK,17373.01,4288.46
Education,UK,41077.3,16900.47
Manufacturing,France,2879.83,663.11
Technology,France,43669.06,12664.32
Manufacturing,USA,26124.75,6671.88
Manufacturing,Brazil,20514.26,4862.2
Technology,Brazil,25361.2,2757.79
Finance,France,33703.36,8223.9
Finance,Australia,1625.51,740.9
Manufacturing,Australia,43706.04,16440.35
Education,France,22890.24,3620.53
Healthcare,China,17805.36,5990.83
Education,France,7774.03,3551.9
Education,USA,22533.8,8563.15
Manufacturing,Brazil,25319.82,4037.85
Manufacturing,Canada,20778.69,9290.84
Healthcare,UK,34254.34,7557.11
Healthcare,France,21623.93,6089.96
Healthcare,India,48109.46,14935.92
Manufacturing,Japan,30364.6,13366.58
Manufacturing,China,40566.42,19173.43
Education,Canada,6358.44,3000.3
Manufacturing,France,20467.27,2111.85
Finance,France,17505.54,8205.82
Finance,Canada,28904.64,3519.28
Healthcare,Australia,43194.56,8911.45
Manufacturing,France,4838.57,1480.58
Finance,Brazil,4556.17,1330.26
Education,India,42665.57,14586.67
Technology,USA,11429.65,3334.93
Education,India,33768.91,15998.03
Technology,Brazil,27601.03,5415.86
Education,India,41811.79,8764.16
Finance,Australia,7129.36,3338.64
Manufacturing,USA,7359.37,961.84
Technology,India,28284.1,9724.76
Manufacturing,UK,47372.55,17655.48
Manufacturing,Brazil,21334.89,6447.76
Finance,Brazil,17020.16,6428.39
Healthcare,Japan,30727.78,5196.12
Healthcare,Germany,46591.98,20549.53
Technology,China,42009.46,6553.91
Finance,Germany,49778.7,12958.64
Manufacturing,China,2105.86,273.98
Education,India,6530.05,2077.11
Education,UK,30863.92,11354.78
Technology,UK,41208.25,19635.26
Technology,France,14976.97,5926.9
Technology,Germany,12721.34,4025.56
Finance,India,39561.81,18714.59
Education,Japan,3762.71,1096.36
Finance,Japan,19099.75,6197.53
Finance,Canada,25784.65,8726.54
Manufacturing,France,28457.09,7512.44
Finance,UK,36702.14,15979.86
Finance,Australia,18387.44,3200.71
Manufacturing,UK,31021.53,9986.98
Healthcare,Germany,29683.4,11543.67
Manufacturing,Australia,27833.19,12847.53
Technology,UK,32383.68,14688.18
Healthcare,UK,13713.01,4161.85
Education,Canada,5147.79,1839.12
Finance,UK,6844.31,1763.75
Healthcare,Germany,12004.54,3448.56
Education,Germany,25509.7,11798.4
Manufacturing,UK,42181.69,19921.64
Manufacturing,Brazil,35363.37,16202.28
Technology,Canada,39662.99,6161.58
Technology,Brazil,18197.81,8007.65
Healthcare,Germany,20828.03,9983.82
Finance,China,20290.41,4961.0
Manufacturing,USA,10401.79,3198.12
Healthcare,USA,3999.62,1646.39
Healthcare,India,29954.89,9730.28
Healthcare,Brazil,49471.62,24606.86
Technology,Germany,9174.66,2589.87
Manufacturing,Japan,3287.56,1267.61
Technology,Germany,39197.05,16346.6
Technology,Japan,13376.71,3981.45
Healthcare,China,41652.55,18443.48
Education,UK,35492.9,11303.13
Education,Germany,47338.0,12528.49
Education,India,21037.43,3011.08
Healthcare,UK,33436.52,8605.4
Finance,USA,23777.88,9358.37
Manufacturing,Brazil,31898.85,14945.07
Healthcare,Germany,23030.35,4621.54
Healthcare,Canada,10242.98,2479.77
Technology,Germany,25886.97,4182.93
Education,China,26900.63,10122.41
Healthcare,Australia,40719.59,19711.35
Finance,India,37040.51,13200.53
Manufacturing,Canada,33525.79,11627.77
Finance,China,6555.97,2107.06
Healthcare,UK,36310.2,4915.76
Healthcare,Brazil,25514.95,9996.8
Technology,China,44810.88,15272.44
Finance,USA,46073.68,16798.03
Technology,USA,3702.67,1701.47
Finance,Japan,41211.44,17044.4
Education,Brazil,2847.17,1174.08
Education,USA,18991.31,8942.51
Finance,Germany,27572.7,13675.34
Technology,UK,8256.94,2745.54
Education,France,37569.38,5393.18
Healthcare,USA,1409.38,399.77
Manufacturing,Australia,9261.35,3843.84
Technology,France,29459.04,3272.61
Finance,France,36004.99,4419.79
Manufacturing,Australia,45915.51,5824.98
Manufacturing,France,35569.34,13957.92
Healthcare,Germany,33917.18,10190.98
Technology,China,20322.72,5031.07
Manufacturing,USA,1062.94,151.2
Technology,Canada,6887.8,2706.19
Healthcare,USA,27193.17,6211.14
Finance,France,34081.36,7025.18
Manufacturing,UK,21454.97,7743.69
Manufacturing,Australia,36803.27,11909.7
Manufacturing,UK,26571.25,6509.01
Technology,Canada,4634.63,1652.69
Manufacturing,Germany,10408.8,2170.12
Technology,France,42159.91,17619.98
Education,Australia,36520.72,7002.03
Education,Japan,44843.34,7333.46
Technology,Japan,6760.31,2791.84
Education,Canada,49520.9,18974.27
Healthcare,Canada,11260.93,1948.77
Healthcare,Brazil,1577.21,231.06
Education,Canada,49873.72,21713.01
Finance,Canada,14772.62,6066.22
Technology,Germany,33732.95,7789.04
Education,Brazil,9657.43,3508.34
Technology,Japan,29431.2,4404.79
Education,Japan,45297.71,13717.01
Healthcare,Australia,16688.88,1793.92
Finance,UK,33842.44,8685.35
Technology,China,10207.28,1326.3
Finance,France,31614.97,9170.2
Healthcare,Australia,17486.07,4698.03
Manufacturing,Australia,11349.2,3152.29
Manufacturing,Germany,16345.92,1930.98
Technology,China,9763.21,2388.54
Healthcare,Australia,45193.89,18194.77
Technology,USA,20462.16,5065.73
Technology,Japan,13018.69,5026.11
Technology,Canada,22971.98,5692.26
Finance,Canada,16706.27,4498.93
Education,India,37476.54,12200.75
Healthcare,Germany,48589.78,23336.35
Finance,Brazil,22463.65,3224.53
Education,France,43190.64,4887.69
Technology,Japan,28727.29,9858.71
Manufacturing,USA,8704.55,4175.04
Finance,Australia,34840.51,17277.04
Healthcare,Australia,26158.29,7681.79
Healthcare,Germany,32879.72,9444.13
Education,France,44594.68,15964.25
Finance,UK,22581.29,7276.91
Technology,USA,45157.7,15969.35
Education,France,37782.78,16987.13
Healthcare,UK,24941.64,9939.8
Finance,France,30557.88,9129.2
Manufacturing,Australia,16953.48,4827.43
Technology,Australia,49196.27,17506.03
Healthcare,China,33700.21,9512.98
Finance,India,3148.5,891.38
Manufacturing,India,17004.47,1811.36
Healthcare,Germany,31542.41,5350.4
Manufacturing,UK,3760.33,1110.82
Healthcare,Australia,2170.33,931.2
Education,India,23051.19,4875.11
Education,China,17301.82,5347.25
Education,Brazil,22476.63,5349.1
Finance,Australia,13871.97,1968.73
Education,China,9071.17,4384.27
Finance,Canada,34768.02,15362.93
Technology,France,26213.98,3444.44
Education,India,10807.56,4192.41
Finance,Brazil,16659.88,3982.24
Healthcare,China,29998.59,14937.49
Finance,UK,4539.24,1002.99
Finance,USA,8225.2,1607.99
Healthcare,Brazil,4589.03,1501.33
Finance,Japan,40803.55,17710.8
Healthcare,Canada,37868.05,6702.93
Manufacturing,Australia,37912.33,14549.28
Education,Australia,36099.94,4496.7
Technology,Canada,33799.89,15803.94
Finance,Australia,24372.6,3227.66
Healthcare,USA,32471.63,15121.8
Education,France,2879.72,853.33
Finance,Australia,31451.76,8782.48
Education,Canada,39116.01,19140.36
Manufacturing,Australia,25517.56,12660.63
Finance,Brazil,18518.15,6667.85
Healthcare,Canada,14593.91,2201.46
Manufacturing,Brazil,32497.3,9829.39
Finance,USA,34947.26,10891.85
Education,China,43677.41,13355.62
Manufacturing,Japan,17774.37,5826.38
Healthcare,Japan,38718.84,4161.88
Finance,Canada,28506.44,10960.47
Education,USA,44258.99,17037.84
Education,Australia,26862.79,3927.02
Manufacturing,India,26363.86,8649.87
Finance,India,29315.98,9596.42
Education,Canada,37716.45,14067.49
Manufacturing,France,48269.83,6475.84
Technology,France,4604.6,1614.38
Education,Canada,3618.3,768.17
Manufacturing,Brazil,46939.97,14213.48
Technology,France,26963.91,11037.12
Manufacturing,France,31130.25,11899.8
Education,France,24638.76,3635.72
Technology,UK,5589.22,1880.63
Manufacturing,Australia,38636.38,18840.9
Finance,India,37614.01,6120.09
Technology,France,16273.46,7179.25
Manufacturing,Germany,16005.72,6098.49
Finance,USA,42054.23,17225.47
Technology,Canada,4545.51,967.21
Manufacturing,France,44174.15,9504.31
Education,Brazil,13576.42,6277.84
Technology,USA,30056.25,7331.71
Technology,Japan,46863.71,5867.63
Finance,Japan,34228.0,11645.69
Manufacturing,Australia,21307.06,3194.51
Education,Germany,34787.18,14563.25
Finance,Australia,17855.0,6368.85
Technology,Brazil,14585.66,6561.95
Finance,Australia,49837.48,20629.47
Finance,Germany,37788.72,5473.52
Finance,USA,32591.28,8226.96
Technology,Canada,18409.19,7544.53
Healthcare,France,3408.88,909.95
Finance,France,2521.79,1233.02
Healthcare,Canada,28154.88,11101.36
Education,Australia,38339.6,4071.66
Education,Japan,27331.58,12353.72
Education,Japan,42198.47,5921.37
Manufacturing,Germany,2637.9,412.07
Technology,USA,18970.85,7470.66
Healthcare,Australia,12616.45,5626.78
Manufacturing,Brazil,22916.38,7208.11
Healthcare,France,4546.44,980.3
Technology,Brazil,47752.45,11485.72
Finance,UK,11939.51,2831.52
Manufacturing,China,46193.08,10655.42
Technology,Germany,21868.76,4311.73
Manufacturing,Germany,49290.68,16933.66
Education,India,28148.86,12953.04
Manufacturing,USA,46610.81,10386.43
Finance,India,1262.1,220.46
Finance,India,37663.7,16399.95
Healthcare,Germany,45249.48,17951.07
Manufacturing,USA,7846.31,3706.08
Education,Brazil,5710.17,949.07
Finance,France,21804.06,3438.51
Healthcare,China,46750.27,14799.81
Education,Brazil,27576.94,9535.37
Education,Germany,26845.37,7840.71
Education,UK,7915.18,2687.89
Technology,Australia,1038.69,178.81
Finance,Germany,40696.86,11877.2
Technology,UK,5291.15,1921.94
Technology,Canada,32058.64,8754.66
Finance,France,45816.21,17033.5
Manufacturing,Canada,11223.94,3148.05
Healthcare,Germany,33598.37,7843.2
Finance,UK,4856.23,1075.37
Healthcare,Brazil,30584.0,8085.21
Manufacturing,Germany,9032.65,986.69
Finance,Australia,37061.72,13616.85
Education,Japan,15760.33,6903.69
Finance,France,23706.16,5733.35
Manufacturing,France,30372.1,3596.46
Technology,Australia,9392.4,4646.52
Finance,Australia,37340.25,7672.65
Education,UK,15829.38,2384.67
Finance,China,33456.22,8293.83
Technology,France,8755.87,3462.27
Finance,India,34717.77,7553.43
Education,Brazil,7281.22,2401.94
Manufacturing,Brazil,21842.47,5814.99
Education,Brazil,13113.1,1929.01
Manufacturing,Canada,37670.39,8743.85
Education,Germany,13839.72,5396.77
Healthcare,UK,44204.15,15241.66
Finance,USA,44699.19,6611.52
Finance,France,10625.62,1756.72
Technology,UK,31078.45,11073.05
Healthcare,Brazil,5298.16,2253.66
Technology,India,20185.32,4840.23
Finance,USA,35952.76,12156.5
Technology,Germany,33311.74,5604.95
Manufacturing,Germany,31610.33,7098.12
Healthcare,Japan,14844.5,1604.81
Education,France,19523.22,7952.01
Manufacturing,France,6044.36,1573.98
Education,USA,36232.12,15451.2
Technology,Australia,25690.55,9848.45
Finance,France,35729.52,15417.2
Manufacturing,USA,13198.23,2827.9
Healthcare,UK,16897.47,2940.9
Education,Germany,17376.55,8493.0
Manufacturing,Australia,2261.38,875.0
Finance,UK,17711.35,7679.94
Healthcare,Germany,40361.92,4248.23
Healthcare,UK,44967.63,10872.48
Education,France,26392.7,10481.24
Manufacturing,Brazil,23319.58,3059.37
Manufacturing,Japan,2510.41,820.74
Healthcare,Australia,44081.01,11973.69
Technology,Canada,1637.5,175.29
Healthcare,USA,47292.75,9193.25
Finance,USA,24971.6,5341.84
Manufacturing,USA,17754.79,2569.9
Education,Brazil,46286.7,16321.37
Manufacturing,UK,2195.16,432.36
Healthcare,France,29489.82,6223.76
Finance,Australia,27897.69,12813.28
Technology,UK,11746.7,3369.53
Manufacturing,Brazil,22015.48,5654.7
Healthcare,Germany,32960.94,12839.88
Healthcare,Germany,36629.43,16990.4
Healthcare,Canada,1035.13,113.88
Finance,India,46905.82,13100.59
Healthcare,China,9061.74,3120.07
Healthcare,Canada,12445.44,2830.41
Healthcare,France,13910.2,5688.76
Manufacturing,China,2853.19,1394.04
Healthcare,USA,7029.55,3355.7
Finance,USA,49331.15,10181.6
Manufacturing,India,16445.62,3133.47
Healthcare,Japan,6649.75,3211.81
Technology,Canada,6242.57,1769.47
Finance,Australia,36253.54,6645.97
Technology,Australia,42873.86,16412.06
Finance,USA,13590.66,2905.25
Technology,Germany,2024.57,418.88
Healthcare,France,11931.41,5389.41
Technology,UK,3769.27,621.9
Technology,Australia,6066.35,762.89
Finance,Germany,22143.9,4598.72
Healthcare,UK,12266.0,4204.52
Finance,China,26281.35,3922.1
Healthcare,Brazil,13421.19,3873.86
Education,UK,47086.33,16524.23
Manufacturing,France,45391.25,19949.22
Manufacturing,Australia,28773.5,5523.01
Finance,Brazil,18366.78,7841.48
Healthcare,India,19676.2,3816.44
Technology,UK,21180.76,7851.85
Manufacturing,Brazil,36651.39,9979.05
Finance,Brazil,23130.31,3374.08
Finance,USA,42979.77,16577.53
Finance,Japan,47260.64,8842.71
Healthcare,UK,17461.36,2979.77
Finance,Japan,28474.03,6928.56
Education,Australia,5657.77,2044.24
Technology,Germany,10822.98,2095.31
Finance,Germany,21259.82,3687.83
Healthcare,Australia,11103.93,1154.6
Technology,UK,43951.46,12686.91
Technology,China,8756.03,2376.9
Manufacturing,France,23327.38,4514.95
Finance,Japan,30679.26,3726.33
Finance,UK,34901.33,9482.77
Healthcare,Canada,19770.4,8210.29
Education,USA,43585.85,16829.06
Education,Japan,28847.64,12817.52
Manufacturing,UK,22535.88,2339.97
Education,Brazil,4294.79,2089.71
Healthcare,China,23769.78,5623.1
Manufacturing,USA,41216.06,20449.72
Finance,Australia,31112.51,6255.1
Education,Japan,41775.96,12057.15
Healthcare,China,25206.57,6089.18
Healthcare,Germany,6804.62,1648.79
Finance,Brazil,1668.35,728.92
Healthcare,Canada,15857.76,6320.39
Manufacturing,USA,35201.53,17490.25
Manufacturing,Australia,39722.74,13720.47
Technology,Australia,15491.89,4419.88
Finance,Brazil,25287.04,3439.78
Healthcare,China,21634.83,10787.66
Education,Australia,21115.62,6769.93
Manufacturing,USA,12336.09,4690.07
Finance,France,7682.18,2018.09
Finance,Australia,10637.74,3394.36
Manufacturing,Germany,3711.29,1770.4
Technology,China,10708.41,1783.68
Finance,UK,1450.84,314.76
Healthcare,Brazil,31735.66,5103.85
Education,Germany,16502.39,6879.62
Education,Japan,48684.09,6076.66
Manufacturing,Australia,10492.14,1391.81
Finance,Canada,17945.6,3937.22
Education,Germany,18534.22,5665.45
Finance,France,1414.12,371.22
Manufacturing,Japan,42121.19,4967.21
Technology,USA,2567.73,1240.2
Education,Japan,47068.81,22647.06
Healthcare,France,44711.64,9467.36
Manufacturing,India,27240.57,10694.93
Technology,Brazil,27636.18,9159.46
Healthcare,India,33035.12,6441.54
Healthcare,India,19965.45,4090.29
Education,Canada,32713.89,9698.4
Finance,Australia,3193.65,854.92
Manufacturing,Canada,3648.33,789.83
Healthcare,Japan,23404.29,9900.12
Education,UK,27931.49,8172.34
Technology,Japan,44503.06,16107.4
Healthcare,Brazil,6128.37,1076.81
Technology,Australia,41309.75,12946.6
Manufacturing,China,11292.32,2565.51
Education,UK,20310.1,6307.61
Technology,Australia,16513.52,6809.02
Finance,China,20607.61,8398.95
Technology,India,8374.28,2023.97
Technology,USA,25674.93,9697.7
Education,Australia,40280.49,19194.3
Education,China,22635.17,7928.37
Healthcare,France,25040.07,3990.49
Technology,UK,42589.61,15838.37
Technology,Canada,35596.85,5053.39
Education,Australia,25032.27,11235.59
Finance,UK,13627.09,4178.94
Education,Brazil,44361.41,11270.3
Finance,USA,29274.0,3594.92
Education,Germany,11836.23,2986.44
Manufacturing,France,14186.87,6544.16
Technology,Brazil,40353.52,4374.05
Finance,Canada,3163.13,916.86
Manufacturing,China,49612.52,23440.09
Finance,Brazil,7387.23,1905.44
Healthcare,Australia,40007.36,10852.81
Healthcare,France,20343.99,6742.49
Technology,UK,25118.59,7163.19
Manufacturing,Australia,44151.88,7392.82
Manufacturing,France,21232.65,2280.86
Healthcare,China,27337.19,9401.94
Technology,India,3415.68,1599.64
Healthcare,India,1115.03,158.94
Manufacturing,Germany,12995.19,2396.07
Finance,Canada,34348.57,8521.6
Manufacturing,Japan,6941.98,2939.91
Technology,USA,6574.34,1365.52
Manufacturing,Brazil,21137.07,9571.33
Education,China,32744.01,3994.22
Manufacturing,India,35891.53,17098.1
Education,China,9744.08,3159.99
Healthcare,UK,4899.82,1781.14
Education,UK,47079.45,11632.19
Manufacturing,China,13772.65,5685.32
Manufacturing,China,42813.98,7133.94
Manufacturing,Canada,43311.08,5178.48
Technology,Canada,38853.61,10032.26
Healthcare,China,9272.85,4093.76
Education,UK,41268.27,16588.64
Finance,Canada,38693.28,11873.51
Education,USA,30239.43,9944.39
Manufacturing,Brazil,17522.9,2662.73
Finance,India,13862.92,6048.01
Finance,Canada,6972.57,2892.11
Education,Canada,25978.1,9419.35
Education,Germany,29677.78,8501.98
Education,France,18607.61,9039.27
Education,Brazil,24292.59,10970.85
Healthcare,Japan,18812.21,6730.49
Technology,Germany,32409.3,8060.85
Technology,India,45161.7,15680.55
Education,Japan,9032.09,2982.18
Technology,India,19689.03,5073.8
Education,Australia,7902.56,1759.66
Education,Canada,31622.24,8310.46
Education,India,36714.65,12099.85
Healthcare,UK,46663.72,12657.72
Manufacturing,Australia,14664.72,3012.57
Technology,France,47560.35,19232.71
Technology,Germany,4099.87,1281.57
Healthcare,Brazil,30547.68,3881.7
Healthcare,Australia,3799.5,939.72
Education,China,44794.94,20335.35
Education,China,26960.64,10840.73
Manufacturing,Japan,33798.07,7749.85
Technology,Brazil,41747.12,19841.29
Healthcare,Germany,8365.22,1092.84
Manufacturing,USA,2890.99,1400.67
Technology,China,44065.18,8737.33
Manufacturing,Brazil,16431.73,1702.95
Manufacturing,Japan,7319.97,2002.18
Education,Australia,23954.6,5835.06
Manufacturing,Canada,30317.0,9569.12
Education,India,2517.56,1054.13
Technology,Brazil,14469.89,6322.94
Technology,Australia,2607.19,679.15
Education,India,21596.43,5872.9
Finance,Brazil,44859.9,7144.89
Manufacturing,USA,49149.97,5849.78
Technology,Germany,32215.33,11484.31
Manufacturing,Germany,8920.25,1121.94
Finance,Brazil,45386.62,17861.09
Manufacturing,Germany,26296.14,8300.01
Finance,Australia,8533.72,1531.23
Healthcare,USA,46164.61,14579.21
Finance,Germany,38115.98,6601.65
Technology,Canada,36853.56,10152.97
Education,Brazil,35749.85,15008.65
Education,USA,10816.65,3080.23
Manufacturing,Canada,11339.33,1808.39
Healthcare,USA,34726.36,13527.01
Manufacturing,Brazil,11766.41,2055.68
Finance,China,22494.91,8894.94
Education,USA,39318.09,11470.7
Finance,Australia,39413.67,11094.82
Education,Japan,23209.83,10225.65
Education,UK,39817.31,15267.6
Education,Australia,42092.47,4763.37
Technology,UK,33084.01,7227.85
Finance,France,12192.87,5466.89
Manufacturing,Germany,14426.58,1548.41
Healthcare,India,16427.22,5225.52
Manufacturing,China,6723.4,2629.73
Finance,UK,14384.82,5016.6
Healthcare,Brazil,11266.44,4554.04
Manufacturing,China,23311.11,9097.78
Healthcare,Australia,45513.44,17150.02
Finance,Canada,6119.54,2622.93
Education,China,36293.13,13002.97
Finance,China,34676.87,9049.53
Technology,France,5691.96,1643.63
Healthcare,India,46206.05,17867.41
Finance,France,28855.14,12999.89
Education,China,18822.55,3931.8
Education,France,38070.39,9016.24
Finance,India,13610.91,6428.37
Manufacturing,Germany,34981.98,11593.19
Finance,Canada,2945.85,505.46
Education,Australia,42130.99,15397.95
Finance,Japan,22960.37,11395.34
Technology,China,32197.95,13825.2
Manufacturing,China,11840.65,4716.09
Finance,Japan,34176.61,6261.79
Education,India,38839.77,17495.61
Finance,Japan,24187.45,7505.74
Finance,Japan,31268.62,14249.61
Healthcare,Germany,23359.97,5417.9
Finance,Canada,44810.48,5593.26
Technology,China,25395.59,7374.64
Education,Japan,42248.63,8784.97
Healthcare,USA,40266.25,15546.47
Finance,Canada,21114.74,10195.09
Manufacturing,Canada,12274.14,4619.86
Technology,USA,20898.02,9503.87
Technology,Germany,41484.65,11665.88
Technology,UK,12153.99,4966.81
Healthcare,France,26697.38,11672.56
Finance,Canada,40498.74,15565.7
Technology,India,18320.4,5553.11
Finance,Brazil,32468.27,11375.14
Manufacturing,India,13035.95,4956.3
Finance,China,6354.69,1278.78
Finance,Australia,39924.83,16921.41
Finance,Canada,5849.46,2808.5
Education,Japan,14297.69,4090.51
Healthcare,France,42900.36,16320.45
Finance,UK,17977.0,7097.5
Technology,Brazil,48679.22,17763.0
Education,Brazil,49006.98,15625.68
Finance,France,14145.53,6403.1
Education,India,3007.93,840.93
Healthcare,UK,35548.1,4423.65
Education,Brazil,23098.34,10112.97
Technology,Canada,5936.89,2194.23
Finance,France,35668.62,15683.61
Technology,Germany,2527.57,392.83
Manufacturing,China,43639.64,4900.78
Education,Canada,7793.97,3692.39
Education,Germany,7238.28,1151.55
Education,Brazil,9607.94,4072.43
Healthcare,India,48053.05,20628.41
Technology,Canada,34965.3,13408.57
Manufacturing,Japan,40267.21,6140.95
Healthcare,Germany,20484.11,7516.84
Healthcare,Japan,17479.32,7964.19
Finance,UK,12489.72,3374.88
Manufacturing,Australia,24551.75,6516.2
Education,France,28039.61,7770.99
Education,China,31956.97,4247.36
Finance,Australia,13598.81,6212.07
Education,China,47484.05,21257.33
Technology,France,9318.17,4651.29
Education,Germany,48317.01,16141.42
Technology,France,1727.95,692.0
Finance,Canada,24575.16,4449.79
Finance,France,17335.02,6362.15
Technology,France,23007.05,8280.08
Education,UK,28962.56,13336.78
Finance,USA,22343.87,9659.64
Finance,Canada,21327.5,10138.81
Technology,India,36903.45,16515.52
Finance,India,34607.94,15486.28
Education,India,41830.29,5249.26
Finance,UK,13247.99,5807.72
Technology,India,30866.9,10587.08
Education,Brazil,29674.54,7483.26
Manufacturing,France,19117.15,2343.87
Technology,France,24816.82,9208.77
Manufacturing,China,16375.33,3787.3
Finance,UK,7950.38,2282.64
Education,Australia,11476.26,4277.1
Finance,USA,6170.17,2867.34
Education,India,34470.41,14828.3
Healthcare,France,33375.64,9353.15
Finance,India,47579.71,12138.22
Finance,Canada,36754.24,7200.59
Finance,France,3550.25,883.91
Technology,Canada,44328.01,6401.79
Education,UK,43271.08,21135.42
Education,Australia,22722.7,7488.65
Education,Australia,29707.29,4489.44
Technology,India,48827.84,11773.49
Education,China,27082.91,8634.46
Finance,UK,45360.77,14204.92
Manufacturing,China,5068.9,578.88
Healthcare,UK,10361.54,4977.03
Education,China,22596.99,4748.76
Technology,France,29653.08,3157.28
Technology,France,40995.16,5353.05
Education,Australia,49424.84,16412.9
Manufacturing,France,20053.72,3110.62
Education,India,3323.37,387.8
Technology,USA,40257.4,10138.85
Healthcare,Australia,30614.66,10687.71
Manufacturing,UK,10728.6,1552.81
Education,Australia,25246.59,5688.84
Healthcare,Canada,37373.2,9982.54
Education,Australia,38750.18,6346.66
Manufacturing,France,25481.3,7706.3
Technology,UK,15955.51,2139.4
